D,T,O,H,L,C,V
20190527,13:45:00,205.2400000,205.3400000,205.1100000,205.3300000,33430
20190527,13:50:00,205.3300000,205.9000000,205.3300000,205.7200000,273500
20190527,13:55:00,205.7000000,205.8700000,205.3900000,205.4000000,113890
20190527,14:00:00,205.4000000,205.6300000,205.2800000,205.6200000,131170
20190527,14:05:00,205.6000000,205.6800000,205.4000000,205.4400000,31850
20190527,14:10:00,205.4700000,205.8700000,205.4400000,205.8000000,69200
20190527,14:15:00,205.8000000,206.4000000,205.7500000,206.2900000,371540
20190527,14:20:00,206.2300000,206.2900000,205.9300000,206.1300000,133480
20190527,14:25:00,206.1500000,206.2800000,206.0100000,206.1300000,61030
20190527,14:30:00,206.0900000,206.1000000,205.6000000,205.6000000,104880
20190527,14:35:00,205.6000000,205.7400000,205.3200000,205.4300000,175430
20190527,14:40:00,205.3800000,205.6200000,205.3400000,205.5700000,50040
20190527,14:45:00,205.6200000,205.7400000,205.3800000,205.3800000,79200
20190527,14:50:00,205.3800000,205.4900000,205.1100000,205.2800000,75210
20190527,14:55:00,205.3000000,205.4600000,205.1400000,205.1900000,45080
20190527,15:00:00,205.1900000,205.4000000,205.1400000,205.2900000,30130
20190527,15:05:00,205.3000000,205.5100000,205.2800000,205.3300000,53580
20190527,15:10:00,205.3300000,205.4000000,205.3000000,205.3600000,56030
20190527,15:15:00,205.3600000,205.4300000,205.3300000,205.3800000,14340
20190527,15:20:00,205.3400000,205.4000000,204.6100000,204.6500000,376790
20190527,15:25:00,204.7000000,204.9400000,204.5500000,204.8400000,233050
20190527,15:30:00,204.8000000,204.9600000,204.5800000,204.6000000,79420
20190527,15:35:00,204.5900000,204.7700000,204.5800000,204.6700000,48990
20190527,15:40:00,204.6200000,204.6700000,204.2000000,204.2400000,275680
20190527,15:45:00,204.2400000,204.4700000,204.1300000,204.3600000,192650
20190527,15:50:00,204.3600000,204.5600000,204.3000000,204.5600000,68710
20190527,15:55:00,204.5600000,204.5700000,204.3100000,204.3400000,67910
20190527,16:00:00,204.3400000,204.4800000,204.2500000,204.4600000,49050
20190527,16:05:00,204.4400000,204.4900000,204.2500000,204.2500000,195420
20190527,16:10:00,204.2500000,204.3600000,204.2500000,204.3600000,61860
20190527,16:15:00,204.3600000,204.4700000,204.3100000,204.3400000,25080
20190527,16:20:00,204.3900000,204.6400000,204.3600000,204.4000000,125270
20190527,16:25:00,204.4200000,204.4900000,204.3000000,204.3000000,43000
20190527,16:30:00,204.2800000,204.3400000,204.2500000,204.3100000,30160
20190527,16:35:00,204.3100000,204.6100000,204.2900000,204.6100000,44310
20190527,16:40:00,204.5900000,204.6000000,204.5000000,204.5100000,73600
20190527,16:45:00,204.5300000,204.9400000,204.5300000,204.8500000,80720
20190527,16:50:00,204.8500000,204.9900000,204.8500000,204.9900000,213310
20190527,16:55:00,204.9200000,205.3600000,204.8700000,205.1700000,167460
20190527,17:00:00,205.1900000,205.3900000,204.9900000,205.0200000,120050
20190527,17:05:00,205.0500000,205.0800000,204.9500000,205.0500000,97680
20190527,17:10:00,205.0500000,205.0500000,204.6700000,204.9000000,235600
20190527,17:15:00,204.9000000,205.1500000,204.9000000,205.1500000,51650
20190527,17:20:00,205.1600000,205.2400000,205.1600000,205.2200000,93810
20190527,17:25:00,205.2400000,205.6000000,205.2200000,205.4900000,193070
20190527,17:30:00,205.4900000,205.5000000,205.3900000,205.4800000,71850
20190527,17:35:00,205.4600000,205.4900000,205.3000000,205.4200000,74080
20190527,17:40:00,205.4200000,205.5500000,205.4200000,205.4900000,134480
20190527,17:45:00,205.4900000,205.7700000,205.4400000,205.7500000,169240
20190527,17:50:00,205.7500000,205.8100000,205.6100000,205.6400000,158400
20190527,17:55:00,205.6500000,205.6500000,205.2800000,205.3400000,105840
20190527,18:00:00,205.3400000,205.8200000,205.3400000,205.6800000,94150
20190527,18:05:00,205.6800000,205.9100000,205.6700000,205.7500000,182910
20190527,18:10:00,205.7500000,205.9600000,205.5300000,205.7500000,397640
20190527,18:15:00,205.7400000,206.1000000,205.7200000,205.9500000,275340
20190527,18:20:00,205.9900000,206.3000000,205.8900000,206.2700000,328200
20190527,18:25:00,206.2800000,206.6000000,205.6600000,205.7700000,768540
20190527,18:30:00,205.7400000,206.0000000,205.7300000,205.8500000,76410
20190527,18:35:00,205.9000000,205.9000000,205.7200000,205.8600000,103890
20190527,18:40:00,205.8000000,206.2200000,205.7900000,206.1300000,352600
20190527,18:50:00,206.2000000,206.2000000,206.2000000,206.2000000,394320
20190528,10:05:00,206.0000000,206.0000000,204.5000000,205.3900000,1508860
20190528,10:10:00,205.4600000,205.7300000,204.6900000,204.6900000,777910
20190528,10:15:00,204.7100000,205.1400000,204.5400000,204.7900000,362850
20190528,10:20:00,204.7600000,205.3400000,204.7000000,204.9600000,333450
20190528,10:25:00,204.9600000,205.5000000,204.9600000,205.4600000,237600
20190528,10:30:00,205.5000000,205.5400000,205.0700000,205.2500000,241910
20190528,10:35:00,205.2500000,205.2500000,204.9800000,205.1100000,189750
20190528,10:40:00,205.1500000,205.1500000,204.7000000,204.7500000,457730
20190528,10:45:00,204.8000000,204.8100000,204.5000000,204.7000000,472250
20190528,10:50:00,204.7500000,204.9500000,204.6300000,204.8500000,442340
20190528,10:55:00,204.9000000,205.0000000,204.2800000,204.4100000,855440
20190528,11:00:00,204.4100000,205.2500000,204.2500000,205.0600000,412110
20190528,11:05:00,205.0000000,205.0800000,204.7200000,204.9300000,144280
20190528,11:10:00,204.9600000,204.9900000,204.4000000,204.5400000,320000
20190528,11:15:00,204.5200000,204.9900000,204.4700000,204.9100000,432960
20190528,11:20:00,204.9000000,204.9900000,204.7400000,204.7900000,77310
20190528,11:25:00,204.7900000,204.8300000,204.4200000,204.7100000,139330
20190528,11:30:00,204.6700000,204.8000000,204.4100000,204.5300000,109840
20190528,11:35:00,204.5300000,204.6900000,204.4900000,204.6300000,65150
20190528,11:40:00,204.6400000,204.6400000,204.3000000,204.5200000,170450
20190528,11:45:00,204.5800000,204.6600000,204.5200000,204.6300000,87490
20190528,11:50:00,204.5700000,204.7700000,204.5700000,204.7500000,72780
20190528,11:55:00,204.7500000,205.2000000,204.7000000,205.2000000,230030
20190528,12:00:00,205.1900000,205.2500000,204.9100000,205.1400000,182170
20190528,12:05:00,205.1400000,205.4300000,205.0000000,205.3200000,164550
20190528,12:10:00,205.3700000,205.4800000,204.9900000,205.1300000,176110
20190528,12:15:00,205.1500000,205.1500000,204.6400000,204.7100000,224040
20190528,12:20:00,204.7200000,204.9900000,204.7000000,204.7900000,51400
20190528,12:25:00,204.8300000,205.0000000,204.8100000,204.8300000,68790
20190528,12:30:00,204.8500000,205.0000000,204.7200000,204.9600000,149880
20190528,12:35:00,204.9100000,205.0000000,204.9000000,204.9700000,92470
20190528,12:40:00,204.9700000,205.0000000,204.8400000,204.9300000,189940
20190528,12:45:00,204.9800000,205.0000000,204.9300000,204.9800000,65290
20190528,12:50:00,204.9800000,205.2700000,204.9300000,204.9800000,216170
20190528,12:55:00,204.9800000,205.1000000,204.9400000,204.9700000,79760
20190528,13:00:00,204.9400000,205.1000000,204.8800000,205.0400000,133940
20190528,13:05:00,205.0300000,205.1700000,204.9200000,205.0100000,110960
20190528,13:10:00,205.0900000,205.1000000,204.9200000,204.9700000,97400
20190528,13:15:00,204.9200000,204.9200000,204.6600000,204.8100000,111560
20190528,13:20:00,204.7500000,204.9700000,204.7500000,204.9700000,56740
20190528,13:25:00,204.8900000,205.0400000,204.8700000,205.0400000,66220
20190528,13:30:00,205.0000000,205.1800000,204.9300000,205.1800000,74700
20190528,13:35:00,205.1800000,205.3500000,205.1400000,205.1500000,417790
20190528,13:40:00,205.1500000,205.2800000,205.0900000,205.1500000,106200
20190528,13:45:00,205.1800000,205.2500000,204.9800000,205.2500000,88560
20190528,13:50:00,205.2000000,205.2200000,205.0000000,205.1600000,86880
20190528,13:55:00,205.1000000,205.1600000,205.0100000,205.0700000,64420
20190528,14:00:00,205.1300000,205.1400000,205.0400000,205.1000000,22590
20190528,14:05:00,205.0900000,205.2500000,204.8700000,204.8700000,94080
20190528,14:10:00,204.9000000,205.1500000,204.9000000,205.1300000,79030
20190528,14:15:00,205.0300000,205.1400000,204.9300000,205.0900000,64490
20190528,14:20:00,205.0100000,205.0900000,205.0100000,205.0800000,29220
20190528,14:25:00,205.0800000,205.1600000,204.9100000,204.9400000,111240
20190528,14:30:00,204.9100000,204.9900000,204.7500000,204.9400000,96840
20190528,14:35:00,204.9200000,205.1000000,204.7500000,204.7500000,88020
20190528,14:40:00,204.7600000,204.8500000,204.7300000,204.8300000,75260
20190528,14:45:00,204.8300000,204.8500000,204.7500000,204.7700000,66250
20190528,14:50:00,204.8200000,204.8300000,204.5500000,204.6700000,271580
20190528,14:55:00,204.6700000,205.0000000,204.6700000,204.9300000,115160
20190528,15:00:00,204.9400000,205.0000000,204.7700000,204.8300000,63520
20190528,15:05:00,204.8300000,204.9600000,204.8000000,204.8000000,62490
20190528,15:10:00,204.7800000,204.7800000,204.6100000,204.6400000,102190
20190528,15:15:00,204.6600000,204.7900000,204.5000000,204.6500000,156390
20190528,15:20:00,204.6400000,205.0300000,204.6300000,204.9800000,212440
20190528,15:25:00,205.0100000,205.1600000,204.6300000,204.9800000,318720
20190528,15:30:00,204.9800000,204.9800000,204.6100000,204.6500000,147920
20190528,15:35:00,204.6700000,204.8500000,204.5300000,204.5400000,211730
20190528,15:40:00,204.5500000,204.7500000,204.5500000,204.6200000,187100
20190528,15:45:00,204.6300000,204.7000000,204.0200000,204.0200000,725100
20190528,15:50:00,204.0300000,204.2200000,204.0000000,204.0000000,747260
20190528,15:55:00,204.0000000,204.3200000,203.7500000,204.0000000,513970
20190528,16:00:00,204.0200000,204.2200000,203.1200000,203.4800000,913470
20190528,16:05:00,203.4500000,203.6300000,203.2100000,203.5300000,738530
20190528,16:10:00,203.5300000,203.7000000,203.2500000,203.4800000,275450
20190528,16:15:00,203.4700000,203.6300000,203.4100000,203.5000000,182550
20190528,16:20:00,203.5000000,203.7000000,203.3200000,203.6900000,375900
20190528,16:25:00,203.6200000,203.6800000,203.4300000,203.5500000,329500
20190528,16:30:00,203.4600000,203.7800000,203.3300000,203.4000000,251160
20190528,16:35:00,203.3700000,203.7300000,203.2500000,203.5100000,246190
20190528,16:40:00,203.5300000,203.6200000,203.3300000,203.4300000,173410
20190528,16:45:00,203.4300000,203.5000000,203.0300000,203.0900000,383500
20190528,16:50:00,203.0900000,203.2800000,203.0000000,203.1500000,620720
20190528,16:55:00,203.2000000,203.3200000,203.0700000,203.0700000,182460
20190528,17:00:00,203.0900000,203.0900000,202.6600000,202.8700000,557270
20190528,17:05:00,202.7700000,203.0000000,202.6300000,202.7200000,180460
20190528,17:10:00,202.7100000,202.8300000,202.6300000,202.6900000,258610
20190528,17:15:00,202.7000000,202.9400000,202.5600000,202.7000000,346880
20190528,17:20:00,202.6700000,202.7600000,202.3600000,202.3600000,394060
20190528,17:25:00,202.3600000,202.5400000,202.2000000,202.3000000,469070
20190528,17:30:00,202.2600000,202.4900000,202.2200000,202.3700000,118590
20190528,17:35:00,202.3500000,202.3500000,202.0300000,202.2100000,388260
20190528,17:40:00,202.2100000,202.8000000,202.1500000,202.4300000,465630
20190528,17:45:00,202.4300000,202.4600000,202.2300000,202.3600000,196590
20190528,17:50:00,202.3600000,202.3600000,202.0300000,202.0500000,494760
20190528,17:55:00,202.0500000,202.1600000,202.0000000,202.0000000,324880
20190528,18:00:00,202.0000000,202.0100000,201.5000000,201.5700000,1087970
20190528,18:05:00,201.5100000,202.4500000,201.5100000,202.2700000,744950
20190528,18:10:00,202.2500000,202.4000000,201.6400000,201.7800000,579420
20190528,18:15:00,201.7900000,202.4000000,201.7800000,202.3400000,711670
20190528,18:20:00,202.4000000,202.5900000,202.0000000,202.0000000,517510
20190528,18:25:00,202.0100000,202.0900000,201.7300000,201.7300000,696640
20190528,18:30:00,201.7500000,201.9500000,201.7000000,201.9000000,642830
20190528,18:35:00,201.8400000,202.0000000,201.1100000,201.1700000,1923780
20190528,18:40:00,201.1700000,201.7500000,201.0000000,201.1500000,2731830
20190528,18:50:00,203.1300000,203.1300000,203.1300000,203.1300000,26831400
20190529,10:05:00,202.1000000,202.2500000,201.1100000,202.2500000,1695770
20190529,10:10:00,202.2200000,202.3900000,201.8300000,202.3100000,515710
20190529,10:15:00,202.3100000,202.7500000,202.1000000,202.5000000,898540
20190529,10:20:00,202.5100000,202.9000000,202.3600000,202.9000000,363310
20190529,10:25:00,202.8900000,203.1300000,202.7500000,202.7500000,675420
20190529,10:30:00,202.7600000,203.0000000,202.6300000,202.9000000,359620
20190529,10:35:00,202.9000000,203.9400000,202.8500000,203.9000000,1088250
20190529,10:40:00,203.9000000,204.2500000,203.4300000,203.5100000,1042500
20190529,10:45:00,203.4700000,203.4700000,202.8400000,203.1000000,346270
20190529,10:50:00,203.1500000,203.4000000,202.9900000,203.1400000,363430
20190529,10:55:00,203.2700000,203.3400000,202.9900000,203.1500000,209930
20190529,11:00:00,203.1500000,203.1500000,202.9900000,203.0900000,184190
20190529,11:05:00,203.0800000,203.1500000,202.9900000,203.0000000,159230
20190529,11:10:00,203.0100000,203.1500000,202.9900000,203.1200000,201070
20190529,11:15:00,203.1200000,203.4000000,203.1200000,203.3300000,394790
20190529,11:20:00,203.3300000,203.4000000,202.8200000,202.9200000,620930
20190529,11:25:00,202.9200000,203.3800000,202.9100000,203.2500000,324780
20190529,11:30:00,203.2100000,203.4000000,203.1600000,203.3700000,183410
20190529,11:35:00,203.3200000,203.4000000,203.1400000,203.3300000,185120
20190529,11:40:00,203.3800000,203.9000000,203.2800000,203.7900000,506220
20190529,11:45:00,203.7900000,203.9000000,203.6500000,203.8400000,315650
20190529,11:50:00,203.8400000,203.9000000,203.4000000,203.4700000,163690
20190529,11:55:00,203.4800000,203.6900000,203.4000000,203.6700000,84600
20190529,12:00:00,203.6700000,203.8100000,203.5500000,203.6600000,107160
20190529,12:05:00,203.6600000,204.1000000,203.4800000,204.0300000,382360
20190529,12:10:00,203.9200000,204.0000000,203.6800000,203.8000000,128120
20190529,12:15:00,203.8300000,203.8400000,203.5000000,203.6500000,103260
20190529,12:20:00,203.6900000,203.7200000,203.3300000,203.3700000,118860
20190529,12:25:00,203.3700000,203.5400000,203.2600000,203.4000000,115030
20190529,12:30:00,203.3800000,203.5700000,203.3400000,203.4900000,219410
20190529,12:35:00,203.4900000,203.5600000,203.3500000,203.5200000,140670
20190529,12:40:00,203.5000000,203.7000000,203.4100000,203.6400000,200370
20190529,12:45:00,203.6400000,203.7900000,203.6100000,203.7900000,63070
20190529,12:50:00,203.8000000,203.9600000,203.5100000,203.7000000,135890
20190529,12:55:00,203.6600000,203.8400000,203.6500000,203.6500000,123480
20190529,13:00:00,203.7100000,203.9200000,203.6400000,203.8600000,110440
20190529,13:05:00,203.9000000,203.9500000,203.9000000,203.9400000,80970
20190529,13:10:00,203.9000000,204.1800000,203.7100000,203.7400000,302990
20190529,13:15:00,203.7800000,204.1500000,203.7600000,203.9900000,161600
20190529,13:20:00,203.9800000,203.9800000,203.6100000,203.6600000,91400
20190529,13:25:00,203.7100000,203.7900000,203.6300000,203.7700000,70820
20190529,13:30:00,203.7000000,204.0900000,203.6700000,203.9500000,438300
20190529,13:35:00,203.9400000,204.9800000,203.8700000,204.8200000,1239710
20190529,13:40:00,204.8200000,204.9300000,204.6300000,204.8400000,106280
20190529,13:45:00,204.8400000,205.7600000,204.7300000,205.6300000,838800
20190529,13:50:00,205.6200000,205.9700000,205.3900000,205.7300000,1222680
20190529,13:55:00,205.8000000,205.8900000,205.6500000,205.8800000,172460
20190529,14:00:00,205.8800000,206.1000000,205.4800000,205.9500000,772180
20190529,14:05:00,205.9300000,205.9900000,205.5200000,205.6500000,182100
20190529,14:10:00,205.6500000,206.0300000,205.5700000,205.8000000,472740
20190529,14:15:00,205.8000000,206.0100000,205.5200000,205.5300000,264780
20190529,14:20:00,205.5300000,205.8400000,205.5300000,205.6700000,135070
20190529,14:25:00,205.7300000,205.9300000,205.6600000,205.7600000,228090
20190529,14:30:00,205.7600000,205.9100000,205.6100000,205.6900000,207070
20190529,14:35:00,205.6900000,205.7000000,205.2600000,205.3600000,298140
20190529,14:40:00,205.4300000,205.5500000,205.1100000,205.4600000,275720
20190529,14:45:00,205.4400000,205.5100000,205.3900000,205.4500000,226410
20190529,14:50:00,205.4500000,205.5800000,205.4000000,205.5500000,143420
20190529,14:55:00,205.5500000,205.9400000,205.5500000,205.9300000,516110
20190529,15:00:00,205.9200000,205.9400000,205.6100000,205.6900000,202300
20190529,15:05:00,205.6800000,205.7500000,205.4100000,205.6600000,174200
20190529,15:10:00,205.6800000,205.6900000,205.4100000,205.6300000,85890
20190529,15:15:00,205.6300000,205.7500000,205.5500000,205.7200000,50390
20190529,15:20:00,205.7100000,205.7500000,205.4000000,205.6400000,195150
20190529,15:25:00,205.5900000,205.6800000,205.4800000,205.5700000,73010
20190529,15:30:00,205.5600000,206.0800000,205.5600000,205.9100000,387320
20190529,15:35:00,205.9100000,206.4000000,205.8500000,206.4000000,416850
